Model,DPO4104
-4.97150e-02,-0.721772
-4.97140e-02,-0.721188
-4.97130e-02,-0.721366
-4.97120e-02,-0.7219
-4.97110e-02,-0.721653
-4.97100e-02,-0.721906
-4.97090e-02,-0.721713
-4.97080e-02,-0.721956
-4.97070e-02,-0.721697
-4.97060e-02,-0.721484
-4.97050e-02,-0.721694
-4.97040e-02,-0.721581
-4.97030e-02,-0.721713
-4.97020e-02,-0.721538
-4.97010e-02,-0.721672
-4.97000e-02,-0.721575
-4.96990e-02,-0.721813
-4.96980e-02,-0.721738
-4.96970e-02,-0.721909
-4.96960e-02,-0.721822
-4.96950e-02,-0.721659
-4.96940e-02,-0.721953
-4.96930e-02,-0.721719
-4.96920e-02,-0.721866
-4.96910e-02,-0.721769
-4.96900e-02,-0.722097
-4.96890e-02,-0.722056
-4.96880e-02,-0.721859
-4.96870e-02,-0.72175
-4.96860e-02,-0.722019
-4.96850e-02,-0.721647
-4.96840e-02,-0.722084
-4.96830e-02,-0.721891
-4.96820e-02,-0.722038
-4.96810e-02,-0.721778
-4.96800e-02,-0.721763
-4.96790e-02,-0.722053
-4.96780e-02,-0.722188
-4.96770e-02,-0.722141
-4.96760e-02,-0.721753
-4.96750e-02,-0.721991
-4.96740e-02,-0.7221
-4.96730e-02,-0.722006
-4.96720e-02,-0.722103
-4.96710e-02,-0.722238
-4.96700e-02,-0.722078
-4.96690e-02,-0.722494
-4.96680e-02,-0.721884
-4.96670e-02,-0.722103
-4.96660e-02,-0.722025
-4.96650e-02,-0.722128
-4.96640e-02,-0.722094
-4.96630e-02,-0.722081
-4.96620e-02,-0.722297
-4.96610e-02,-0.722194
-4.96600e-02,-0.722425
-4.96590e-02,-0.722191
-4.96580e-02,-0.722191
-4.96570e-02,-0.722313
-4.96560e-02,-0.722272
-4.96550e-02,-0.7222
-4.96540e-02,-0.722131
-4.96530e-02,-0.722275
-4.96520e-02,-0.722641
-4.96510e-02,-0.722075
-4.96500e-02,-0.722381
-4.96490e-02,-0.721756
-4.96480e-02,-0.722088
-4.96470e-02,-0.722456
-4.96460e-02,-0.722188
-4.96450e-02,-0.722428
-4.96440e-02,-0.722359
-4.96430e-02,-0.722228
-4.96420e-02,-0.722403
-4.96410e-02,-0.722463
-4.96400e-02,-0.722356
-4.96390e-02,-0.722669
-4.96380e-02,-0.722306
-4.96370e-02,-0.722047
-4.96360e-02,-0.722113
-4.96350e-02,-0.722672
-4.96340e-02,-0.7226
-4.96330e-02,-0.722519
-4.96320e-02,-0.722591
-4.96310e-02,-0.722481
-4.96300e-02,-0.722816
-4.96290e-02,-0.722791
-4.96280e-02,-0.722981
-4.96270e-02,-0.722456
-4.96260e-02,-0.722816
-4.96250e-02,-0.722566
-4.96240e-02,-0.722684
-4.96230e-02,-0.722553
-4.96220e-02,-0.722697
-4.96210e-02,-0.722641
-4.96200e-02,-0.722694
-4.96190e-02,-0.722913
-4.96180e-02,-0.722872
-4.96170e-02,-0.722856
-4.96160e-02,-0.722978
-4.96150e-02,-0.722669
-4.96140e-02,-0.722797
-4.96130e-02,-0.722797
-4.96120e-02,-0.722575
-4.96110e-02,-0.722709
-4.96100e-02,-0.722859
-4.96090e-02,-0.722781
-4.96080e-02,-0.7231
-4.96070e-02,-0.722675
-4.96060e-02,-0.722847
-4.96050e-02,-0.722925
-4.96040e-02,-0.722791
-4.96030e-02,-0.722997
-4.96020e-02,-0.722744
-4.96010e-02,-0.722731
-4.96000e-02,-0.723025
-4.95990e-02,-0.722922
-4.95980e-02,-0.722944
-4.95970e-02,-0.723238
-4.95960e-02,-0.722647
-4.95950e-02,-0.723303
-4.95940e-02,-0.722988
-4.95930e-02,-0.722875
-4.95920e-02,-0.723116
-4.95910e-02,-0.722859
-4.95900e-02,-0.723169
-4.95890e-02,-0.723441
-4.95880e-02,-0.723028
-4.95870e-02,-0.723272
-4.95860e-02,-0.723253
-4.95850e-02,-0.723331
-4.95840e-02,-0.722859
-4.95830e-02,-0.723075
-4.95820e-02,-0.723134
-4.95810e-02,-0.723153
-4.95800e-02,-0.723206
-4.95790e-02,-0.723
-4.95780e-02,-0.723466
-4.95770e-02,-0.723166
-4.95760e-02,-0.723159
-4.95750e-02,-0.723422
-4.95740e-02,-0.723272
-4.95730e-02,-0.723272
-4.95720e-02,-0.723231
-4.95710e-02,-0.723063
-4.95700e-02,-0.723272
-4.95690e-02,-0.723591
-4.95680e-02,-0.723363
-4.95670e-02,-0.722981
-4.95660e-02,-0.723366
-4.95650e-02,-0.723288
-4.95640e-02,-0.723591
-4.95630e-02,-0.723572
-4.95620e-02,-0.723409
-4.95610e-02,-0.723397
-4.95600e-02,-0.7238
-4.95590e-02,-0.723497
-4.95580e-02,-0.723228
-4.95570e-02,-0.723044
-4.95560e-02,-0.723391
-4.95550e-02,-0.723413
-4.95540e-02,-0.723359
-4.95530e-02,-0.723606
-4.95520e-02,-0.723647
-4.95510e-02,-0.723319
-4.95500e-02,-0.723466
-4.95490e-02,-0.723594
-4.95480e-02,-0.723363
-4.95470e-02,-0.723597
-4.95460e-02,-0.723488
-4.95450e-02,-0.723319
-4.95440e-02,-0.723344
-4.95430e-02,-0.723825
-4.95420e-02,-0.723441
-4.95410e-02,-0.723375
-4.95400e-02,-0.723544
-4.95390e-02,-0.723509
-4.95380e-02,-0.723703
-4.95370e-02,-0.723544
-4.95360e-02,-0.723438
-4.95350e-02,-0.723663
-4.95340e-02,-0.723609
-4.95330e-02,-0.723819
-4.95320e-02,-0.723769
-4.95310e-02,-0.723847
-4.95300e-02,-0.723875
-4.95290e-02,-0.7239
-4.95280e-02,-0.723844
-4.95270e-02,-0.723659
-4.95260e-02,-0.723688
-4.95250e-02,-0.723659
-4.95240e-02,-0.723606
-4.95230e-02,-0.723847
-4.95220e-02,-0.723628
-4.95210e-02,-0.723809
-4.95200e-02,-0.723894
-4.95190e-02,-0.723509
-4.95180e-02,-0.723866
-4.95170e-02,-0.723547
-4.95160e-02,-0.723809
-4.95150e-02,-0.723825
-4.95140e-02,-0.723525
-4.95130e-02,-0.723613
-4.95120e-02,-0.724025
-4.95110e-02,-0.723791
-4.95100e-02,-0.723813
-4.95090e-02,-0.723809
-4.95080e-02,-0.723725
-4.95070e-02,-0.723959
-4.95060e-02,-0.723628
-4.95050e-02,-0.723519
-4.95040e-02,-0.724006
-4.95030e-02,-0.724184
-4.95020e-02,-0.723678
-4.95010e-02,-0.723669
-4.95000e-02,-0.723703
-4.94990e-02,-0.723628
-4.94980e-02,-0.7238
-4.94970e-02,-0.723719
-4.94960e-02,-0.723534
-4.94950e-02,-0.723916
-4.94940e-02,-0.723444
-4.94930e-02,-0.723766
-4.94920e-02,-0.723675
-4.94910e-02,-0.723747
-4.94900e-02,-0.723678
-4.94890e-02,-0.723872
-4.94880e-02,-0.723759
-4.94870e-02,-0.723531
-4.94860e-02,-0.724088
-4.94850e-02,-0.723916
-4.94840e-02,-0.723816
-4.94830e-02,-0.723522
-4.94820e-02,-0.7237
-4.94810e-02,-0.723719
-4.94800e-02,-0.72375
-4.94790e-02,-0.723594
-4.94780e-02,-0.723541
-4.94770e-02,-0.723706
-4.94760e-02,-0.72385
-4.94750e-02,-0.723791
-4.94740e-02,-0.723694
-4.94730e-02,-0.723975
-4.94720e-02,-0.723813
-4.94710e-02,-0.723747
-4.94700e-02,-0.723541
-4.94690e-02,-0.723966
-4.94680e-02,-0.723772
-4.94670e-02,-0.723809
-4.94660e-02,-0.723638
-4.94650e-02,-0.723791
-4.94640e-02,-0.723413
-4.94630e-02,-0.723688
-4.94620e-02,-0.723609
-4.94610e-02,-0.723588
-4.94600e-02,-0.724103
-4.94590e-02,-0.723841
-4.94580e-02,-0.723553
-4.94570e-02,-0.723691
-4.94560e-02,-0.723806
-4.94550e-02,-0.723888
-4.94540e-02,-0.723338
-4.94530e-02,-0.723613
-4.94520e-02,-0.723541
-4.94510e-02,-0.723931
-4.94500e-02,-0.723619
-4.94490e-02,-0.723666
-4.94480e-02,-0.723863
-4.94470e-02,-0.723659
-4.94460e-02,-0.723953
-4.94450e-02,-0.723525
-4.94440e-02,-0.723716
-4.94430e-02,-0.723763
-4.94420e-02,-0.723856
-4.94410e-02,-0.723625
-4.94400e-02,-0.723806
-4.94390e-02,-0.723506
-4.94380e-02,-0.723878
-4.94370e-02,-0.723869
-4.94360e-02,-0.723541
-4.94350e-02,-0.723722
-4.94340e-02,-0.723556
-4.94330e-02,-0.723594
-4.94320e-02,-0.72375
-4.94310e-02,-0.723666
-4.94300e-02,-0.723997
-4.94290e-02,-0.723691
-4.94280e-02,-0.723781
-4.94270e-02,-0.723631
-4.94260e-02,-0.723803
-4.94250e-02,-0.723569
-4.94240e-02,-0.723838
-4.94230e-02,-0.723609
-4.94220e-02,-0.723806
-4.94210e-02,-0.723491
-4.94200e-02,-0.723778
-4.94190e-02,-0.723619
-4.94180e-02,-0.723641
-4.94170e-02,-0.723869
-4.94160e-02,-0.723459
-4.94150e-02,-0.723722
-4.94140e-02,-0.723719
-4.94130e-02,-0.723547
-4.94120e-02,-0.723794
-4.94110e-02,-0.723772
-4.94100e-02,-0.723838
-4.94090e-02,-0.723478
-4.94080e-02,-0.723722
-4.94070e-02,-0.723688
-4.94060e-02,-0.723828
-4.94050e-02,-0.723641
-4.94040e-02,-0.723675
-4.94030e-02,-0.723772
-4.94020e-02,-0.723772
-4.94010e-02,-0.723578
-4.94000e-02,-0.723753
-4.93990e-02,-0.723734
-4.93980e-02,-0.723272
-4.93970e-02,-0.723631
-4.93960e-02,-0.723425
-4.93950e-02,-0.723781
-4.93940e-02,-0.723725
-4.93930e-02,-0.723647
-4.93920e-02,-0.7238
-4.93910e-02,-0.723791
-4.93900e-02,-0.7239
-4.93890e-02,-0.723959
-4.93880e-02,-0.723725
-4.93870e-02,-0.723753
-4.93860e-02,-0.723597
-4.93850e-02,-0.723672
-4.93840e-02,-0.723678
-4.93830e-02,-0.723891
-4.93820e-02,-0.723666
-4.93810e-02,-0.723744
-4.93800e-02,-0.723863
-4.93790e-02,-0.723822
-4.93780e-02,-0.723806
-4.93770e-02,-0.723613
-4.93760e-02,-0.724041
-4.93750e-02,-0.723769
-4.93740e-02,-0.723766
-4.93730e-02,-0.723656
-4.93720e-02,-0.7239
-4.93710e-02,-0.723594
-4.93700e-02,-0.723953
-4.93690e-02,-0.72345
-4.93680e-02,-0.723634
-4.93670e-02,-0.723891
-4.93660e-02,-0.723588
-4.93650e-02,-0.724
-4.93640e-02,-0.723703
-4.93630e-02,-0.723641
-4.93620e-02,-0.723741
-4.93610e-02,-0.724081
-4.93600e-02,-0.72395
-4.93590e-02,-0.7239
-4.93580e-02,-0.723931
-4.93570e-02,-0.723859
-4.93560e-02,-0.724041
-4.93550e-02,-0.723928
-4.93540e-02,-0.723853
-4.93530e-02,-0.723716
-4.93520e-02,-0.724019
-4.93510e-02,-0.723694
-4.93500e-02,-0.724163
-4.93490e-02,-0.724025
-4.93480e-02,-0.723897
-4.93470e-02,-0.723834
-4.93460e-02,-0.723884
-4.93450e-02,-0.724128
-4.93440e-02,-0.724081
-4.93430e-02,-0.723697
-4.93420e-02,-0.723866
-4.93410e-02,-0.723875
-4.93400e-02,-0.723944
-4.93390e-02,-0.724081
-4.93380e-02,-0.724097
-4.93370e-02,-0.724138
-4.93360e-02,-0.724106
-4.93350e-02,-0.724069
-4.93340e-02,-0.724044
-4.93330e-02,-0.724253
-4.93320e-02,-0.724091
-4.93310e-02,-0.724319
-4.93300e-02,-0.724056
-4.93290e-02,-0.724069
-4.93280e-02,-0.724269
-4.93270e-02,-0.724028
-4.93260e-02,-0.724328
-4.93250e-02,-0.72435
-4.93240e-02,-0.724231
-4.93230e-02,-0.724063
-4.93220e-02,-0.724028
-4.93210e-02,-0.723772
-4.93200e-02,-0.724147
-4.93190e-02,-0.724297
-4.93180e-02,-0.724097
-4.93170e-02,-0.723984
-4.93160e-02,-0.723906
-4.93150e-02,-0.724275
-4.93140e-02,-0.724156
-4.93130e-02,-0.724044
-4.93120e-02,-0.724025
-4.93110e-02,-0.724063
-4.93100e-02,-0.724075
-4.93090e-02,-0.724163
-4.93080e-02,-0.723844
-4.93070e-02,-0.724444
-4.93060e-02,-0.724206
-4.93050e-02,-0.724253
-4.93040e-02,-0.724366
-4.93030e-02,-0.724109
-4.93020e-02,-0.724253
-4.93010e-02,-0.724344
-4.93000e-02,-0.724203
-4.92990e-02,-0.724425
-4.92980e-02,-0.724247
-4.92970e-02,-0.724606
-4.92960e-02,-0.724259
-4.92950e-02,-0.724463
-4.92940e-02,-0.7244
-4.92930e-02,-0.724356
-4.92920e-02,-0.724528
-4.92910e-02,-0.724256
-4.92900e-02,-0.72415
-4.92890e-02,-0.724728
-4.92880e-02,-0.7247
-4.92870e-02,-0.724619
-4.92860e-02,-0.724313
-4.92850e-02,-0.724316
-4.92840e-02,-0.724434
-4.92830e-02,-0.724584
-4.92820e-02,-0.724472
-4.92810e-02,-0.724581
-4.92800e-02,-0.724284
-4.92790e-02,-0.724291
-4.92780e-02,-0.724328
-4.92770e-02,-0.724509
-4.92760e-02,-0.72465
-4.92750e-02,-0.724403
-4.92740e-02,-0.7246
-4.92730e-02,-0.724163
-4.92720e-02,-0.72455
-4.92710e-02,-0.724319
-4.92700e-02,-0.724684
-4.92690e-02,-0.724431
-4.92680e-02,-0.724663
-4.92670e-02,-0.724794
-4.92660e-02,-0.724641
-4.92650e-02,-0.724756
-4.92640e-02,-0.724663
-4.92630e-02,-0.724484
-4.92620e-02,-0.7248
-4.92610e-02,-0.724653
-4.92600e-02,-0.724369
-4.92590e-02,-0.724822
-4.92580e-02,-0.724594
-4.92570e-02,-0.724213
-4.92560e-02,-0.724216
-4.92550e-02,-0.72505
-4.92540e-02,-0.724878
-4.92530e-02,-0.7248
-4.92520e-02,-0.724903
-4.92510e-02,-0.724444
-4.92500e-02,-0.724688
-4.92490e-02,-0.724659
-4.92480e-02,-0.724538
-4.92470e-02,-0.724644
-4.92460e-02,-0.725028
-4.92450e-02,-0.724709
-4.92440e-02,-0.724641
-4.92430e-02,-0.724775
-4.92420e-02,-0.724988
-4.92410e-02,-0.724841
-4.92400e-02,-0.724847
-4.92390e-02,-0.72485
-4.92380e-02,-0.724919
-4.92370e-02,-0.724975
-4.92360e-02,-0.725109
-4.92350e-02,-0.724825
-4.92340e-02,-0.725434
-4.92330e-02,-0.724891
-4.92320e-02,-0.725369
-4.92310e-02,-0.725053
-4.92300e-02,-0.725028
-4.92290e-02,-0.725378
-4.92280e-02,-0.72535
-4.92270e-02,-0.7251
-4.92260e-02,-0.725434
-4.92250e-02,-0.725278
-4.92240e-02,-0.725306
-4.92230e-02,-0.725041
-4.92220e-02,-0.724922
-4.92210e-02,-0.725134
-4.92200e-02,-0.725369
-4.92190e-02,-0.725409
-4.92180e-02,-0.725234
-4.92170e-02,-0.725325
-4.92160e-02,-0.725084
-4.92150e-02,-0.725353
-4.92140e-02,-0.725447
-4.92130e-02,-0.725241
-4.92120e-02,-0.725247
-4.92110e-02,-0.725419
-4.92100e-02,-0.725259
-4.92090e-02,-0.725519
-4.92080e-02,-0.725363
-4.92070e-02,-0.725763
-4.92060e-02,-0.725806
-4.92050e-02,-0.725578
-4.92040e-02,-0.725428
-4.92030e-02,-0.725697
-4.92020e-02,-0.725553
-4.92010e-02,-0.725863
-4.92000e-02,-0.725822
-4.91990e-02,-0.725681
-4.91980e-02,-0.725759
-4.91970e-02,-0.725475
-4.91960e-02,-0.725647
-4.91950e-02,-0.726081
-4.91940e-02,-0.725572
-4.91930e-02,-0.725788
-4.91920e-02,-0.726
-4.91910e-02,-0.725669
-4.91900e-02,-0.725625
-4.91890e-02,-0.725859
-4.91880e-02,-0.725994
-4.91870e-02,-0.725763
-4.91860e-02,-0.726084
-4.91850e-02,-0.725928
-4.91840e-02,-0.725763
-4.91830e-02,-0.725909
-4.91820e-02,-0.725831
-4.91810e-02,-0.726009
