Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.1
Vertical Position,-3.9
,
,
,
Label,
TIME,CH2
-4.95470e-02,-0.533313
-4.95460e-02,-0.532891
-4.95450e-02,-0.531
-4.95440e-02,-0.533516
-4.95430e-02,-0.533156
-4.95420e-02,-0.533656
-4.95410e-02,-0.531266
-4.95400e-02,-0.532797
-4.95390e-02,-0.533766
-4.95380e-02,-0.533297
-4.95370e-02,-0.531953
-4.95360e-02,-0.53225
-4.95350e-02,-0.533984
-4.95340e-02,-0.531672
-4.95330e-02,-0.530516
-4.95320e-02,-0.533297
-4.95310e-02,-0.533766
-4.95300e-02,-0.532813
-4.95290e-02,-0.531203
-4.95280e-02,-0.533328
-4.95270e-02,-0.531219
-4.95260e-02,-0.532469
-4.95250e-02,-0.531344
-4.95240e-02,-0.532953
-4.95230e-02,-0.532453
-4.95220e-02,-0.532359
-4.95210e-02,-0.532547
-4.95200e-02,-0.533328
-4.95190e-02,-0.532703
-4.95180e-02,-0.533797
-4.95170e-02,-0.532797
-4.95160e-02,-0.533563
-4.95150e-02,-0.532594
-4.95140e-02,-0.534
-4.95130e-02,-0.535297
-4.95120e-02,-0.532797
-4.95110e-02,-0.532875
-4.95100e-02,-0.53375
-4.95090e-02,-0.532375
-4.95080e-02,-0.532844
-4.95070e-02,-0.533125
-4.95060e-02,-0.534016
-4.95050e-02,-0.533109
-4.95040e-02,-0.532234
-4.95030e-02,-0.532281
-4.95020e-02,-0.532938
-4.95010e-02,-0.532813
-4.95000e-02,-0.533672
-4.94990e-02,-0.533625
-4.94980e-02,-0.533281
-4.94970e-02,-0.531531
-4.94960e-02,-0.533062
-4.94950e-02,-0.533375
-4.94940e-02,-0.533281
-4.94930e-02,-0.532828
-4.94920e-02,-0.534625
-4.94910e-02,-0.532969
-4.94900e-02,-0.533484
-4.94890e-02,-0.531656
-4.94880e-02,-0.532922
-4.94870e-02,-0.532188
-4.94860e-02,-0.533938
-4.94850e-02,-0.532688
-4.94840e-02,-0.532578
-4.94830e-02,-0.534219
-4.94820e-02,-0.533375
-4.94810e-02,-0.532313
-4.94800e-02,-0.531688
-4.94790e-02,-0.532156
-4.94780e-02,-0.531547
-4.94770e-02,-0.531422
-4.94760e-02,-0.532734
-4.94750e-02,-0.533906
-4.94740e-02,-0.533453
-4.94730e-02,-0.533906
-4.94720e-02,-0.534203
-4.94710e-02,-0.532266
-4.94700e-02,-0.532734
-4.94690e-02,-0.533313
-4.94680e-02,-0.532641
-4.94670e-02,-0.533656
-4.94660e-02,-0.531969
-4.94650e-02,-0.533203
-4.94640e-02,-0.531781
-4.94630e-02,-0.532969
-4.94620e-02,-0.532563
-4.94610e-02,-0.532031
-4.94600e-02,-0.532359
-4.94590e-02,-0.531531
-4.94580e-02,-0.533453
-4.94570e-02,-0.533203
-4.94560e-02,-0.532
-4.94550e-02,-0.532344
-4.94540e-02,-0.531703
-4.94530e-02,-0.533734
-4.94520e-02,-0.531656
-4.94510e-02,-0.534984
-4.94500e-02,-0.533828
-4.94490e-02,-0.534313
-4.94480e-02,-0.533234
-4.94470e-02,-0.534281
-4.94460e-02,-0.534391
-4.94450e-02,-0.533656
-4.94440e-02,-0.534406
-4.94430e-02,-0.532234
-4.94420e-02,-0.532484
-4.94410e-02,-0.534516
-4.94400e-02,-0.532203
-4.94390e-02,-0.532766
-4.94380e-02,-0.533
-4.94370e-02,-0.533766
-4.94360e-02,-0.532172
-4.94350e-02,-0.532656
-4.94340e-02,-0.531922
-4.94330e-02,-0.531359
-4.94320e-02,-0.534531
-4.94310e-02,-0.531531
-4.94300e-02,-0.532313
-4.94290e-02,-0.534359
-4.94280e-02,-0.533734
-4.94270e-02,-0.533734
-4.94260e-02,-0.533141
-4.94250e-02,-0.535078
-4.94240e-02,-0.532797
-4.94230e-02,-0.534516
-4.94220e-02,-0.533219
-4.94210e-02,-0.533953
-4.94200e-02,-0.533656
-4.94190e-02,-0.533563
-4.94180e-02,-0.535547
-4.94170e-02,-0.532688
-4.94160e-02,-0.534016
-4.94150e-02,-0.534156
-4.94140e-02,-0.535516
-4.94130e-02,-0.533984
-4.94120e-02,-0.534891
-4.94110e-02,-0.533641
-4.94100e-02,-0.534109
-4.94090e-02,-0.533375
-4.94080e-02,-0.534984
-4.94070e-02,-0.5335
-4.94060e-02,-0.53375
-4.94050e-02,-0.533391
-4.94040e-02,-0.534281
-4.94030e-02,-0.535
-4.94020e-02,-0.534141
-4.94010e-02,-0.533734
-4.94000e-02,-0.534531
-4.93990e-02,-0.534109
-4.93980e-02,-0.534281
-4.93970e-02,-0.533781
-4.93960e-02,-0.534156
-4.93950e-02,-0.532859
-4.93940e-02,-0.534016
-4.93930e-02,-0.534703
-4.93920e-02,-0.534687
-4.93910e-02,-0.535672
-4.93900e-02,-0.533094
-4.93890e-02,-0.533531
-4.93880e-02,-0.533656
-4.93870e-02,-0.534313
-4.93860e-02,-0.534047
-4.93850e-02,-0.534109
-4.93840e-02,-0.534328
-4.93830e-02,-0.534938
-4.93820e-02,-0.533531
-4.93810e-02,-0.53425
-4.93800e-02,-0.532625
-4.93790e-02,-0.534
-4.93780e-02,-0.533328
-4.93770e-02,-0.533328
-4.93760e-02,-0.532938
-4.93750e-02,-0.532953
-4.93740e-02,-0.533984
-4.93730e-02,-0.534109
-4.93720e-02,-0.534453
-4.93710e-02,-0.533875
-4.93700e-02,-0.532656
-4.93690e-02,-0.535016
-4.93680e-02,-0.532797
-4.93670e-02,-0.533234
-4.93660e-02,-0.533984
-4.93650e-02,-0.534891
-4.93640e-02,-0.53525
-4.93630e-02,-0.534422
-4.93620e-02,-0.532328
-4.93610e-02,-0.534
-4.93600e-02,-0.533219
-4.93590e-02,-0.534391
-4.93580e-02,-0.53425
-4.93570e-02,-0.535125
-4.93560e-02,-0.533438
-4.93550e-02,-0.533172
-4.93540e-02,-0.534844
-4.93530e-02,-0.535891
-4.93520e-02,-0.534719
-4.93510e-02,-0.534328
-4.93500e-02,-0.536203
-4.93490e-02,-0.536203
-4.93480e-02,-0.535172
-4.93470e-02,-0.536391
-4.93460e-02,-0.534328
-4.93450e-02,-0.532781
-4.93440e-02,-0.535484
-4.93430e-02,-0.533969
-4.93420e-02,-0.534141
-4.93410e-02,-0.535563
-4.93400e-02,-0.533422
-4.93390e-02,-0.536703
-4.93380e-02,-0.535563
-4.93370e-02,-0.535281
-4.93360e-02,-0.534047
-4.93350e-02,-0.534969
-4.93340e-02,-0.53525
-4.93330e-02,-0.533453
-4.93320e-02,-0.533969
-4.93310e-02,-0.535438
-4.93300e-02,-0.535328
-4.93290e-02,-0.533891
-4.93280e-02,-0.535953
-4.93270e-02,-0.536234
-4.93260e-02,-0.535766
-4.93250e-02,-0.535484
-4.93240e-02,-0.534703
-4.93230e-02,-0.536234
-4.93220e-02,-0.534422
-4.93210e-02,-0.537094
-4.93200e-02,-0.535031
-4.93190e-02,-0.533125
-4.93180e-02,-0.535781
-4.93170e-02,-0.533297
-4.93160e-02,-0.534766
-4.93150e-02,-0.534484
-4.93140e-02,-0.534266
-4.93130e-02,-0.5355
-4.93120e-02,-0.534344
-4.93110e-02,-0.533641
-4.93100e-02,-0.535
-4.93090e-02,-0.535188
-4.93080e-02,-0.534687
-4.93070e-02,-0.534062
-4.93060e-02,-0.534938
-4.93050e-02,-0.536203
-4.93040e-02,-0.534609
-4.93030e-02,-0.535484
-4.93020e-02,-0.535594
-4.93010e-02,-0.534359
-4.93000e-02,-0.533375
-4.92990e-02,-0.533625
-4.92980e-02,-0.534563
-4.92970e-02,-0.532719
-4.92960e-02,-0.534016
-4.92950e-02,-0.534656
-4.92940e-02,-0.534813
-4.92930e-02,-0.534703
-4.92920e-02,-0.535375
-4.92910e-02,-0.535172
-4.92900e-02,-0.536391
-4.92890e-02,-0.534047
-4.92880e-02,-0.534391
-4.92870e-02,-0.535016
-4.92860e-02,-0.536109
-4.92850e-02,-0.533719
-4.92840e-02,-0.536578
-4.92830e-02,-0.537
-4.92820e-02,-0.534188
-4.92810e-02,-0.535563
-4.92800e-02,-0.534656
-4.92790e-02,-0.536406
-4.92780e-02,-0.534859
-4.92770e-02,-0.536391
-4.92760e-02,-0.535797
-4.92750e-02,-0.533984
-4.92740e-02,-0.534
-4.92730e-02,-0.536703
-4.92720e-02,-0.534719
-4.92710e-02,-0.533625
-4.92700e-02,-0.535438
-4.92690e-02,-0.535453
-4.92680e-02,-0.5365
-4.92670e-02,-0.534875
-4.92660e-02,-0.533953
-4.92650e-02,-0.536609
-4.92640e-02,-0.53675
-4.92630e-02,-0.534672
-4.92620e-02,-0.534563
-4.92610e-02,-0.535109
-4.92600e-02,-0.536188
-4.92590e-02,-0.537328
-4.92580e-02,-0.53525
-4.92570e-02,-0.536281
-4.92560e-02,-0.534109
-4.92550e-02,-0.535438
-4.92540e-02,-0.536859
-4.92530e-02,-0.535344
-4.92520e-02,-0.535094
-4.92510e-02,-0.537078
-4.92500e-02,-0.536516
-4.92490e-02,-0.535547
-4.92480e-02,-0.535297
-4.92470e-02,-0.535766
-4.92460e-02,-0.537922
-4.92450e-02,-0.535625
-4.92440e-02,-0.535547
-4.92430e-02,-0.535281
