Model,DPO4104
-4.24180e-02,0.0920312
-4.24170e-02,0.0919844
-4.24160e-02,0.0895312
-4.24150e-02,0.0932656
-4.24140e-02,0.0912187
-4.24130e-02,0.0930625
-4.24120e-02,0.0922656
-4.24110e-02,0.0919687
-4.24100e-02,0.093125
-4.24090e-02,0.09275
-4.24080e-02,0.0913281
-4.24070e-02,0.092125
-4.24060e-02,0.0912031
-4.24050e-02,0.0907969
-4.24040e-02,0.0900625
-4.24030e-02,0.09025
-4.24020e-02,0.0888594
-4.24010e-02,0.0877656
-4.24000e-02,0.0854687
-4.23990e-02,0.086125
-4.23980e-02,0.0876875
-4.23970e-02,0.0827344
-4.23960e-02,0.0827187
-4.23950e-02,0.0811719
-4.23940e-02,0.0792344
-4.23930e-02,0.0789219
-4.23920e-02,0.0767031
-4.23910e-02,0.0748594
-4.23900e-02,0.0719687
-4.23890e-02,0.0721719
-4.23880e-02,0.0683125
-4.23870e-02,0.0670469
-4.23860e-02,0.0626719
-4.23850e-02,0.0642656
-4.23840e-02,0.0605781
-4.23830e-02,0.0575469
-4.23820e-02,0.0562656
-4.23810e-02,0.0546875
-4.23800e-02,0.050375
-4.23790e-02,0.0450781
-4.23780e-02,0.046875
-4.23770e-02,0.04425
-4.23760e-02,0.0385469
-4.23750e-02,0.0373906
-4.23740e-02,0.0349531
-4.23730e-02,0.0312344
-4.23720e-02,0.0294062
-4.23710e-02,0.028125
-4.23700e-02,0.0232031
-4.23690e-02,0.0223281
-4.23680e-02,0.0167188
-4.23670e-02,0.0163906
-4.23660e-02,0.0149219
-4.23650e-02,0.01225
-4.23640e-02,0.00857812
-4.23630e-02,0.00625
-4.23620e-02,0.00646875
-4.23610e-02,0.001625
-4.23600e-02,0.0001875
-4.23590e-02,-0.00185937
-4.23580e-02,-0.00434375
-4.23570e-02,-0.00904688
-4.23560e-02,-0.00885938
-4.23550e-02,-0.0107969
-4.23540e-02,-0.0147031
-4.23530e-02,-0.0154844
-4.23520e-02,-0.0179531
-4.23510e-02,-0.0188906
-4.23500e-02,-0.0219375
-4.23490e-02,-0.0251406
-4.23480e-02,-0.02625
-4.23470e-02,-0.028125
-4.23460e-02,-0.0286719
-4.23450e-02,-0.031375
-4.23440e-02,-0.0309063
-4.23430e-02,-0.0332188
-4.23420e-02,-0.0347188
-4.23410e-02,-0.0375938
-4.23400e-02,-0.0378594
-4.23390e-02,-0.0391563
-4.23380e-02,-0.0421719
-4.23370e-02,-0.0425313
-4.23360e-02,-0.0438438
-4.23350e-02,-0.0446563
-4.23340e-02,-0.0464219
-4.23330e-02,-0.0457656
-4.23320e-02,-0.049375
-4.23310e-02,-0.0500937
-4.23300e-02,-0.0515937
-4.23290e-02,-0.0525313
-4.23280e-02,-0.0529531
-4.23270e-02,-0.0539063
-4.23260e-02,-0.0546094
-4.23250e-02,-0.0562656
-4.23240e-02,-0.0579688
-4.23230e-02,-0.0575781
-4.23220e-02,-0.059
-4.23210e-02,-0.060375
-4.23200e-02,-0.0607031
-4.23190e-02,-0.0614688
-4.23180e-02,-0.0630156
-4.23170e-02,-0.0629375
-4.23160e-02,-0.063125
-4.23150e-02,-0.0651094
-4.23140e-02,-0.0658125
-4.23130e-02,-0.0651719
-4.23120e-02,-0.0669531
-4.23110e-02,-0.068625
-4.23100e-02,-0.0677031
-4.23090e-02,-0.0688125
-4.23080e-02,-0.0685313
-4.23070e-02,-0.0690781
-4.23060e-02,-0.0694531
-4.23050e-02,-0.070125
-4.23040e-02,-0.0692656
-4.23030e-02,-0.0712187
-4.23020e-02,-0.0733281
-4.23010e-02,-0.07225
-4.23000e-02,-0.0727656
-4.22990e-02,-0.0744688
-4.22980e-02,-0.0760625
-4.22970e-02,-0.0730156
-4.22960e-02,-0.0754375
-4.22950e-02,-0.0752344
-4.22940e-02,-0.0766875
-4.22930e-02,-0.07525
-4.22920e-02,-0.0766094
-4.22910e-02,-0.0768594
-4.22900e-02,-0.0775625
-4.22890e-02,-0.0794531
-4.22880e-02,-0.0782969
-4.22870e-02,-0.077
-4.22860e-02,-0.0792031
-4.22850e-02,-0.08
-4.22840e-02,-0.0827344
-4.22830e-02,-0.08025
-4.22820e-02,-0.0817031
-4.22810e-02,-0.0816563
-4.22800e-02,-0.0805625
-4.22790e-02,-0.081125
-4.22780e-02,-0.081875
-4.22770e-02,-0.0815312
-4.22760e-02,-0.0814688
-4.22750e-02,-0.0831719
-4.22740e-02,-0.082
-4.22730e-02,-0.0835156
-4.22720e-02,-0.0853437
-4.22710e-02,-0.0803594
-4.22700e-02,-0.0834531
-4.22690e-02,-0.0814375
-4.22680e-02,-0.0817813
-4.22670e-02,-0.0830938
-4.22660e-02,-0.0828437
-4.22650e-02,-0.0814375
-4.22640e-02,-0.0817813
-4.22630e-02,-0.0823594
-4.22620e-02,-0.082125
-4.22610e-02,-0.0821719
-4.22600e-02,-0.082375
-4.22590e-02,-0.0804219
-4.22580e-02,-0.0821094
-4.22570e-02,-0.0780781
-4.22560e-02,-0.07975
-4.22550e-02,-0.0790156
-4.22540e-02,-0.0764688
-4.22530e-02,-0.0794375
-4.22520e-02,-0.0775781
-4.22510e-02,-0.0768281
-4.22500e-02,-0.0749219
-4.22490e-02,-0.0754219
-4.22480e-02,-0.0747969
-4.22470e-02,-0.0718125
-4.22460e-02,-0.0730156
-4.22450e-02,-0.0709219
-4.22440e-02,-0.0692187
-4.22430e-02,-0.0679219
-4.22420e-02,-0.0681563
-4.22410e-02,-0.0652656
-4.22400e-02,-0.0627813
-4.22390e-02,-0.0613281
-4.22380e-02,-0.0607813
-4.22370e-02,-0.0585
-4.22360e-02,-0.0560937
-4.22350e-02,-0.055125
-4.22340e-02,-0.0524219
-4.22330e-02,-0.0525469
-4.22320e-02,-0.0485937
-4.22310e-02,-0.0481719
-4.22300e-02,-0.0446719
-4.22290e-02,-0.0421406
-4.22280e-02,-0.0414219
-4.22270e-02,-0.0413281
-4.22260e-02,-0.0341719
-4.22250e-02,-0.0342969
-4.22240e-02,-0.0297656
-4.22230e-02,-0.0295
-4.22220e-02,-0.0292344
-4.22210e-02,-0.0264375
-4.22200e-02,-0.0238594
-4.22190e-02,-0.0213594
-4.22180e-02,-0.0187813
-4.22170e-02,-0.0150625
-4.22160e-02,-0.0112031
-4.22150e-02,-0.0110625
-4.22140e-02,-0.007875
-4.22130e-02,-0.0069375
-4.22120e-02,-0.00429688
-4.22110e-02,0.001
-4.22100e-02,0.00284375
-4.22090e-02,0.0029375
-4.22080e-02,0.0075
-4.22070e-02,0.0107031
-4.22060e-02,0.0114063
-4.22050e-02,0.0149219
-4.22040e-02,0.019625
-4.22030e-02,0.0209062
-4.22020e-02,0.022875
-4.22010e-02,0.0239844
-4.22000e-02,0.0276875
-4.21990e-02,0.0301406
-4.21980e-02,0.0315937
-4.21970e-02,0.0339687
-4.21960e-02,0.0384375
-4.21950e-02,0.0402344
-4.21940e-02,0.0404531
-4.21930e-02,0.0440156
-4.21920e-02,0.0484375
-4.21910e-02,0.0483906
-4.21900e-02,0.0509375
-4.21890e-02,0.0546875
-4.21880e-02,0.055125
-4.21870e-02,0.0592344
-4.21860e-02,0.0583125
-4.21850e-02,0.0607187
-4.21840e-02,0.0635781
-4.21830e-02,0.0648437
-4.21820e-02,0.0681875
-4.21810e-02,0.0700312
-4.21800e-02,0.0690781
-4.21790e-02,0.0712187
-4.21780e-02,0.0733281
-4.21770e-02,0.075625
-4.21760e-02,0.0754844
-4.21750e-02,0.0780469
-4.21740e-02,0.0817656
-4.21730e-02,0.0799375
-4.21720e-02,0.0844062
-4.21710e-02,0.084
-4.21700e-02,0.0859062
-4.21690e-02,0.0837031
-4.21680e-02,0.0869375
-4.21670e-02,0.0897031
-4.21660e-02,0.0885
-4.21650e-02,0.0891406
-4.21640e-02,0.0908437
-4.21630e-02,0.0899531
-4.21620e-02,0.092
-4.21610e-02,0.0906406
-4.21600e-02,0.091375
-4.21590e-02,0.092
-4.21580e-02,0.0897344
-4.21570e-02,0.0911094
-4.21560e-02,0.0907656
-4.21550e-02,0.0915156
-4.21540e-02,0.0909844
-4.21530e-02,0.0926562
-4.21520e-02,0.0906562
-4.21510e-02,0.0915156
-4.21500e-02,0.0913906
-4.21490e-02,0.0869375
-4.21480e-02,0.087875
-4.21470e-02,0.0868281
-4.21460e-02,0.0864687
-4.21450e-02,0.0861719
-4.21440e-02,0.0855625
-4.21430e-02,0.0817187
-4.21420e-02,0.0843594
-4.21410e-02,0.0807812
-4.21400e-02,0.078375
-4.21390e-02,0.0785156
-4.21380e-02,0.0745
-4.21370e-02,0.0740312
-4.21360e-02,0.0721406
-4.21350e-02,0.0711406
-4.21340e-02,0.0681719
-4.21330e-02,0.0677187
-4.21320e-02,0.0654062
-4.21310e-02,0.0606094
-4.21300e-02,0.0620937
-4.21290e-02,0.0552031
-4.21280e-02,0.0542812
-4.21270e-02,0.0517031
-4.21260e-02,0.0501406
-4.21250e-02,0.0479688
-4.21240e-02,0.0430469
-4.21230e-02,0.0418594
-4.21220e-02,0.0392656
-4.21210e-02,0.0377031
-4.21200e-02,0.0332031
-4.21190e-02,0.0300469
-4.21180e-02,0.0305781
-4.21170e-02,0.0279844
-4.21160e-02,0.0228281
-4.21150e-02,0.0221406
-4.21140e-02,0.0216719
-4.21130e-02,0.0176875
-4.21120e-02,0.0147656
-4.21110e-02,0.0116875
-4.21100e-02,0.00839062
-4.21090e-02,0.00645313
-4.21080e-02,0.0056875
-4.21070e-02,0.00423437
-4.21060e-02,0.000375
-4.21050e-02,-0.0004375
-4.21040e-02,-0.0059375
-4.21030e-02,-0.00809375
-4.21020e-02,-0.00857812
-4.21010e-02,-0.012625
-4.21000e-02,-0.0138906
-4.20990e-02,-0.0158437
-4.20980e-02,-0.01875
-4.20970e-02,-0.0190156
-4.20960e-02,-0.0205
-4.20950e-02,-0.022
-4.20940e-02,-0.0247969
-4.20930e-02,-0.0282344
-4.20920e-02,-0.0267813
-4.20910e-02,-0.0303594
-4.20900e-02,-0.0315469
-4.20890e-02,-0.0331875
-4.20880e-02,-0.0352031
-4.20870e-02,-0.0353125
-4.20860e-02,-0.0392188
-4.20850e-02,-0.0384687
-4.20840e-02,-0.0404375
-4.20830e-02,-0.044125
-4.20820e-02,-0.0420625
-4.20810e-02,-0.0453125
-4.20800e-02,-0.0472188
-4.20790e-02,-0.0472969
-4.20780e-02,-0.0501719
-4.20770e-02,-0.0502812
-4.20760e-02,-0.0511875
-4.20750e-02,-0.0529688
-4.20740e-02,-0.0568594
-4.20730e-02,-0.0537344
-4.20720e-02,-0.0549688
-4.20710e-02,-0.0557969
-4.20700e-02,-0.0567031
-4.20690e-02,-0.0589688
-4.20680e-02,-0.0580625
-4.20670e-02,-0.0595625
-4.20660e-02,-0.0594531
-4.20650e-02,-0.0607813
-4.20640e-02,-0.064
-4.20630e-02,-0.0618906
-4.20620e-02,-0.0645938
-4.20610e-02,-0.0625781
-4.20600e-02,-0.0638438
-4.20590e-02,-0.0674375
-4.20580e-02,-0.0660625
-4.20570e-02,-0.066875
-4.20560e-02,-0.0676875
-4.20550e-02,-0.0693438
-4.20540e-02,-0.0695625
-4.20530e-02,-0.0711094
-4.20520e-02,-0.0691563
-4.20510e-02,-0.0703594
-4.20500e-02,-0.0708438
-4.20490e-02,-0.0708594
-4.20480e-02,-0.0727969
-4.20470e-02,-0.0716563
-4.20460e-02,-0.0728594
-4.20450e-02,-0.0730312
-4.20440e-02,-0.0727969
-4.20430e-02,-0.0752031
-4.20420e-02,-0.0767969
-4.20410e-02,-0.0758594
-4.20400e-02,-0.0779688
-4.20390e-02,-0.0767344
-4.20380e-02,-0.0766875
-4.20370e-02,-0.0770781
-4.20360e-02,-0.07725
-4.20350e-02,-0.0791406
-4.20340e-02,-0.0796406
-4.20330e-02,-0.0784219
-4.20320e-02,-0.0825625
-4.20310e-02,-0.0787656
-4.20300e-02,-0.0804219
-4.20290e-02,-0.0803125
-4.20280e-02,-0.0794219
-4.20270e-02,-0.0819219
-4.20260e-02,-0.0822813
-4.20250e-02,-0.0832813
-4.20240e-02,-0.0840156
-4.20230e-02,-0.0833281
-4.20220e-02,-0.0836875
-4.20210e-02,-0.0840156
-4.20200e-02,-0.0822969
-4.20190e-02,-0.0825469
-4.20180e-02,-0.0821563
-4.20170e-02,-0.0851875
-4.20160e-02,-0.0834688
-4.20150e-02,-0.0808594
-4.20140e-02,-0.0848594
-4.20130e-02,-0.0822969
-4.20120e-02,-0.083625
-4.20110e-02,-0.0842813
-4.20100e-02,-0.0835
-4.20090e-02,-0.0842031
-4.20080e-02,-0.0824531
-4.20070e-02,-0.0804844
-4.20060e-02,-0.0831719
-4.20050e-02,-0.0792188
-4.20040e-02,-0.0810312
-4.20030e-02,-0.0797188
-4.20020e-02,-0.0793906
-4.20010e-02,-0.080375
-4.20000e-02,-0.0775625
-4.19990e-02,-0.0774844
-4.19980e-02,-0.0775
-4.19970e-02,-0.0768594
-4.19960e-02,-0.0747188
-4.19950e-02,-0.0764688
-4.19940e-02,-0.0739063
-4.19930e-02,-0.0726406
-4.19920e-02,-0.0719844
-4.19910e-02,-0.0700469
-4.19900e-02,-0.0668281
-4.19890e-02,-0.0683594
-4.19880e-02,-0.0665781
-4.19870e-02,-0.0662344
-4.19860e-02,-0.061875
-4.19850e-02,-0.0632656
-4.19840e-02,-0.0593281
-4.19830e-02,-0.0580937
-4.19820e-02,-0.0583125
-4.19810e-02,-0.0535625
-4.19800e-02,-0.0532969
-4.19790e-02,-0.0506875
-4.19780e-02,-0.0498281
-4.19770e-02,-0.0465
-4.19760e-02,-0.0460937
-4.19750e-02,-0.041625
-4.19740e-02,-0.0407812
-4.19730e-02,-0.0412812
-4.19720e-02,-0.0347031
-4.19710e-02,-0.0340156
-4.19700e-02,-0.0325
-4.19690e-02,-0.0287969
-4.19680e-02,-0.0267656
-4.19670e-02,-0.0242188
-4.19660e-02,-0.0225469
-4.19650e-02,-0.0203594
-4.19640e-02,-0.0175938
-4.19630e-02,-0.0158125
-4.19620e-02,-0.0133594
-4.19610e-02,-0.00951563
-4.19600e-02,-0.00848437
-4.19590e-02,-0.0063125
-4.19580e-02,-0.00254688
-4.19570e-02,0.00071875
-4.19560e-02,0.0038125
-4.19550e-02,0.00520312
-4.19540e-02,0.0095
-4.19530e-02,0.0110625
-4.19520e-02,0.0145156
-4.19510e-02,0.0150156
-4.19500e-02,0.0169844
-4.19490e-02,0.0218594
-4.19480e-02,0.0248281
-4.19470e-02,0.0242969
-4.19460e-02,0.0299531
-4.19450e-02,0.030625
-4.19440e-02,0.0336719
-4.19430e-02,0.0388125
-4.19420e-02,0.0390156
-4.19410e-02,0.0417187
-4.19400e-02,0.0434219
-4.19390e-02,0.0448281
-4.19380e-02,0.0472969
-4.19370e-02,0.04875
-4.19360e-02,0.0512656
-4.19350e-02,0.0548437
-4.19340e-02,0.0535312
-4.19330e-02,0.0576719
-4.19320e-02,0.0600469
-4.19310e-02,0.061875
-4.19300e-02,0.06575
-4.19290e-02,0.0675937
-4.19280e-02,0.0688437
-4.19270e-02,0.0673125
-4.19260e-02,0.07025
-4.19250e-02,0.0725156
-4.19240e-02,0.07375
-4.19230e-02,0.0757969
-4.19220e-02,0.0768437
-4.19210e-02,0.0776875
-4.19200e-02,0.0804844
-4.19190e-02,0.0835781
-4.19180e-02,0.0834062
-4.19170e-02,0.080875
-4.19160e-02,0.0841719
-4.19150e-02,0.0846094
-4.19140e-02,0.0861562
-4.19130e-02,0.0862969
-4.19120e-02,0.0875781
-4.19110e-02,0.0882812
-4.19100e-02,0.0901562
-4.19090e-02,0.0913437
-4.19080e-02,0.0890469
-4.19070e-02,0.0906406
-4.19060e-02,0.0905469
-4.19050e-02,0.0909687
-4.19040e-02,0.0921094
-4.19030e-02,0.0916875
-4.19020e-02,0.0908281
-4.19010e-02,0.0892344
-4.19000e-02,0.0907969
-4.18990e-02,0.0900156
-4.18980e-02,0.0900625
-4.18970e-02,0.08825
-4.18960e-02,0.0880937
-4.18950e-02,0.0880625
-4.18940e-02,0.0890156
-4.18930e-02,0.0861094
-4.18920e-02,0.0864375
-4.18910e-02,0.0860469
-4.18900e-02,0.0826875
-4.18890e-02,0.0830625
-4.18880e-02,0.0814062
-4.18870e-02,0.0795781
-4.18860e-02,0.0792344
-4.18850e-02,0.0762812
-4.18840e-02,0.0741562
-4.18830e-02,0.0720781
-4.18820e-02,0.0708125
-4.18810e-02,0.0688281
-4.18800e-02,0.0652344
-4.18790e-02,0.0645781
-4.18780e-02,0.0622969
-4.18770e-02,0.0608906
-4.18760e-02,0.0564844
-4.18750e-02,0.0545
-4.18740e-02,0.0505469
-4.18730e-02,0.0484219
-4.18720e-02,0.0461719
-4.18710e-02,0.0459219
-4.18700e-02,0.0422344
-4.18690e-02,0.0379219
-4.18680e-02,0.0376719
-4.18670e-02,0.03375
-4.18660e-02,0.0325156
-4.18650e-02,0.0280156
-4.18640e-02,0.0267812
-4.18630e-02,0.0240781
-4.18620e-02,0.0204062
-4.18610e-02,0.0182812
-4.18600e-02,0.0167031
-4.18590e-02,0.0135
-4.18580e-02,0.0122656
-4.18570e-02,0.00890625
-4.18560e-02,0.0075625
-4.18550e-02,0.00557812
-4.18540e-02,0.00121875
-4.18530e-02,0.00034375
-4.18520e-02,-0.00178125
-4.18510e-02,-0.00498438
-4.18500e-02,-0.006
-4.18490e-02,-0.0086875
-4.18480e-02,-0.0119063
-4.18470e-02,-0.0134844
-4.18460e-02,-0.0158594
-4.18450e-02,-0.0162813
-4.18440e-02,-0.0198594
-4.18430e-02,-0.0209844
-4.18420e-02,-0.0221094
-4.18410e-02,-0.0256719
-4.18400e-02,-0.0253125
-4.18390e-02,-0.0300625
-4.18380e-02,-0.0311094
-4.18370e-02,-0.0318281
-4.18360e-02,-0.0356563
-4.18350e-02,-0.036375
-4.18340e-02,-0.0352344
-4.18330e-02,-0.037
-4.18320e-02,-0.040375
-4.18310e-02,-0.0411563
-4.18300e-02,-0.0434688
-4.18290e-02,-0.045375
-4.18280e-02,-0.0451094
-4.18270e-02,-0.0470781
-4.18260e-02,-0.0468906
-4.18250e-02,-0.0491094
-4.18240e-02,-0.0504531
-4.18230e-02,-0.0512813
-4.18220e-02,-0.0519531
-4.18210e-02,-0.053375
-4.18200e-02,-0.0553281
-4.18190e-02,-0.0542031
-4.18180e-02,-0.0561406
-4.18170e-02,-0.0576094
-4.18160e-02,-0.05825
-4.18150e-02,-0.0592344
-4.18140e-02,-0.0613594
-4.18130e-02,-0.0606719
-4.18120e-02,-0.0603594
-4.18110e-02,-0.0605938
-4.18100e-02,-0.0616406
-4.18090e-02,-0.064625
-4.18080e-02,-0.0648594
-4.18070e-02,-0.0648906
-4.18060e-02,-0.0662344
-4.18050e-02,-0.0670313
-4.18040e-02,-0.0682031
-4.18030e-02,-0.0680156
-4.18020e-02,-0.0691875
-4.18010e-02,-0.0680781
-4.18000e-02,-0.0689219
-4.17990e-02,-0.0711719
-4.17980e-02,-0.0705781
-4.17970e-02,-0.0692813
-4.17960e-02,-0.0710469
-4.17950e-02,-0.0721719
-4.17940e-02,-0.0716719
-4.17930e-02,-0.0720938
-4.17920e-02,-0.0734063
-4.17910e-02,-0.0744375
-4.17900e-02,-0.0731563
-4.17890e-02,-0.0748906
-4.17880e-02,-0.0770312
-4.17870e-02,-0.0786406
-4.17860e-02,-0.0777031
-4.17850e-02,-0.0783281
-4.17840e-02,-0.0765938
-4.17830e-02,-0.0767969
-4.17820e-02,-0.0781875
-4.17810e-02,-0.0795
-4.17800e-02,-0.0806406
-4.17790e-02,-0.0772344
-4.17780e-02,-0.0806406
-4.17770e-02,-0.0823906
-4.17760e-02,-0.0807344
-4.17750e-02,-0.0800156
-4.17740e-02,-0.0799531
-4.17730e-02,-0.0815781
-4.17720e-02,-0.0822344
-4.17710e-02,-0.0817344
-4.17700e-02,-0.081875
-4.17690e-02,-0.0824219
-4.17680e-02,-0.0821875
-4.17670e-02,-0.0815625
-4.17660e-02,-0.0823281
-4.17650e-02,-0.0833281
-4.17640e-02,-0.0836406
-4.17630e-02,-0.0851094
-4.17620e-02,-0.0820625
-4.17610e-02,-0.0815625
-4.17600e-02,-0.08425
-4.17590e-02,-0.0827344
-4.17580e-02,-0.0826094
-4.17570e-02,-0.0826875
-4.17560e-02,-0.083375
-4.17550e-02,-0.0835781
-4.17540e-02,-0.0832031
-4.17530e-02,-0.0831563
-4.17520e-02,-0.0820781
-4.17510e-02,-0.0819375
-4.17500e-02,-0.080375
-4.17490e-02,-0.0812344
-4.17480e-02,-0.0785156
-4.17470e-02,-0.0795
-4.17460e-02,-0.0785
-4.17450e-02,-0.077125
-4.17440e-02,-0.0754063
-4.17430e-02,-0.0751094
-4.17420e-02,-0.0728438
-4.17410e-02,-0.0731094
-4.17400e-02,-0.0734531
-4.17390e-02,-0.0705469
-4.17380e-02,-0.0717187
-4.17370e-02,-0.0686094
-4.17360e-02,-0.0672187
-4.17350e-02,-0.0675781
-4.17340e-02,-0.0661406
-4.17330e-02,-0.0645
-4.17320e-02,-0.0619844
-4.17310e-02,-0.059375
-4.17300e-02,-0.0618125
-4.17290e-02,-0.0583125
-4.17280e-02,-0.05575
-4.17270e-02,-0.0560781
-4.17260e-02,-0.0534688
-4.17250e-02,-0.0508906
-4.17240e-02,-0.0499375
-4.17230e-02,-0.0472344
-4.17220e-02,-0.0457031
-4.17210e-02,-0.0428281
-4.17200e-02,-0.0384687
-4.17190e-02,-0.0365
-4.17180e-02,-0.0354687
-4.17170e-02,-0.0324531
-4.17160e-02,-0.0327969
-4.17150e-02,-0.0299688
-4.17140e-02,-0.0280156
-4.17130e-02,-0.0255938
-4.17120e-02,-0.0221719
-4.17110e-02,-0.0205156
-4.17100e-02,-0.0158594
-4.17090e-02,-0.0142656
-4.17080e-02,-0.0112344
-4.17070e-02,-0.0112187
-4.17060e-02,-0.00546875
-4.17050e-02,-0.00332813
-4.17040e-02,-0.00357813
-4.17030e-02,0.000296875
-4.17020e-02,0.00357812
-4.17010e-02,0.00635938
-4.17000e-02,0.00823437
-4.16990e-02,0.0116562
-4.16980e-02,0.0160156
-4.16970e-02,0.0167188
-4.16960e-02,0.0189375
-4.16950e-02,0.0236562
-4.16940e-02,0.0245937
-4.16930e-02,0.0242969
-4.16920e-02,0.0285937
-4.16910e-02,0.0302969
-4.16900e-02,0.0342656
-4.16890e-02,0.0342656
-4.16880e-02,0.03925
-4.16870e-02,0.0388906
-4.16860e-02,0.0432187
-4.16850e-02,0.0471094
-4.16840e-02,0.0472656
-4.16830e-02,0.0486563
-4.16820e-02,0.0516719
-4.16810e-02,0.0527969
-4.16800e-02,0.0582187
-4.16790e-02,0.0595625
-4.16780e-02,0.0605469
-4.16770e-02,0.0613906
-4.16760e-02,0.0648594
-4.16750e-02,0.0664844
-4.16740e-02,0.0687969
-4.16730e-02,0.0711094
-4.16720e-02,0.0705937
-4.16710e-02,0.0735625
-4.16700e-02,0.0737187
-4.16690e-02,0.0755156
-4.16680e-02,0.0766406
-4.16670e-02,0.0822031
-4.16660e-02,0.0823125
-4.16650e-02,0.0832969
-4.16640e-02,0.0834687
-4.16630e-02,0.0842969
-4.16620e-02,0.0868281
-4.16610e-02,0.0859219
-4.16600e-02,0.0876094
-4.16590e-02,0.0887187
-4.16580e-02,0.0892812
-4.16570e-02,0.0881094
-4.16560e-02,0.0922812
-4.16550e-02,0.0923125
-4.16540e-02,0.0892344
-4.16530e-02,0.0909219
-4.16520e-02,0.0915937
-4.16510e-02,0.0913906
-4.16500e-02,0.0905469
-4.16490e-02,0.091875
-4.16480e-02,0.0925937
-4.16470e-02,0.0896875
-4.16460e-02,0.0910156
-4.16450e-02,0.091125
-4.16440e-02,0.0913437
-4.16430e-02,0.0882656
-4.16420e-02,0.0907969
-4.16410e-02,0.0882187
-4.16400e-02,0.08725
-4.16390e-02,0.0874687
-4.16380e-02,0.0872812
-4.16370e-02,0.0823594
-4.16360e-02,0.0818125
-4.16350e-02,0.0834062
-4.16340e-02,0.083125
-4.16330e-02,0.0794219
-4.16320e-02,0.0770156
-4.16310e-02,0.0787812
-4.16300e-02,0.0737187
-4.16290e-02,0.0729531
-4.16280e-02,0.0711406
-4.16270e-02,0.0671875
-4.16260e-02,0.066875
-4.16250e-02,0.0657344
-4.16240e-02,0.0632969
-4.16230e-02,0.05925
-4.16220e-02,0.056
-4.16210e-02,0.0568906
-4.16200e-02,0.05375
-4.16190e-02,0.049
-4.16180e-02,0.0470469
-4.16170e-02,0.0447812
-4.16160e-02,0.0427812
-4.16150e-02,0.0404375
-4.16140e-02,0.0391875
-4.16130e-02,0.0345156
-4.16120e-02,0.0360781
-4.16110e-02,0.0307031
-4.16100e-02,0.0265313
-4.16090e-02,0.0245
-4.16080e-02,0.0211562
-4.16070e-02,0.0218906
-4.16060e-02,0.0158906
-4.16050e-02,0.013625
-4.16040e-02,0.0127344
-4.16030e-02,0.00715625
-4.16020e-02,0.00754688
-4.16010e-02,0.00564063
-4.16000e-02,0.0039375
-4.15990e-02,-4.6875e-05
-4.15980e-02,-0.00364063
-4.15970e-02,-0.00396875
-4.15960e-02,-0.00660938
-4.15950e-02,-0.00821875
-4.15940e-02,-0.0112969
-4.15930e-02,-0.0128125
-4.15920e-02,-0.0154531
-4.15910e-02,-0.015875
-4.15900e-02,-0.0200156
-4.15890e-02,-0.0220313
-4.15880e-02,-0.0217969
-4.15870e-02,-0.0254531
-4.15860e-02,-0.0272656
-4.15850e-02,-0.0285469
-4.15840e-02,-0.0296406
-4.15830e-02,-0.0324375
-4.15820e-02,-0.0346406
-4.15810e-02,-0.0359219
-4.15800e-02,-0.0366875
-4.15790e-02,-0.0393125
-4.15780e-02,-0.0394219
-4.15770e-02,-0.0409219
-4.15760e-02,-0.0420156
-4.15750e-02,-0.0435625
-4.15740e-02,-0.043375
-4.15730e-02,-0.0452812
-4.15720e-02,-0.0461875
-4.15710e-02,-0.0502188
-4.15700e-02,-0.0502344
-4.15690e-02,-0.0505469
-4.15680e-02,-0.0527656
-4.15670e-02,-0.0517188
-4.15660e-02,-0.0528906
-4.15650e-02,-0.0560469
-4.15640e-02,-0.0563125
-4.15630e-02,-0.0564062
-4.15620e-02,-0.0581875
-4.15610e-02,-0.0581875
-4.15600e-02,-0.0598906
-4.15590e-02,-0.0597031
-4.15580e-02,-0.0615625
-4.15570e-02,-0.0621563
-4.15560e-02,-0.0607656
-4.15550e-02,-0.0632187
-4.15540e-02,-0.0634375
-4.15530e-02,-0.064625
-4.15520e-02,-0.0659375
-4.15510e-02,-0.0660469
-4.15500e-02,-0.0668594
-4.15490e-02,-0.0671406
-4.15480e-02,-0.0679063
-4.15470e-02,-0.0707969
-4.15460e-02,-0.0702344
-4.15450e-02,-0.069875
-4.15440e-02,-0.0734844
-4.15430e-02,-0.0705938
-4.15420e-02,-0.0710781
-4.15410e-02,-0.0698594
-4.15400e-02,-0.07275
-4.15390e-02,-0.0733594
-4.15380e-02,-0.0731094
-4.15370e-02,-0.0753125
-4.15360e-02,-0.07575
-4.15350e-02,-0.0779063
-4.15340e-02,-0.074375
-4.15330e-02,-0.07775
-4.15320e-02,-0.0759531
-4.15310e-02,-0.0769063
-4.15300e-02,-0.0763438
-4.15290e-02,-0.0779688
-4.15280e-02,-0.0799063
-4.15270e-02,-0.0798281
-4.15260e-02,-0.0802344
-4.15250e-02,-0.0784063
-4.15240e-02,-0.0811719
-4.15230e-02,-0.0813281
-4.15220e-02,-0.0802656
-4.15210e-02,-0.0810781
-4.15200e-02,-0.0808125
-4.15190e-02,-0.0799063
-4.15180e-02,-0.0823437
-4.15170e-02,-0.080875
-4.15160e-02,-0.0833125
-4.15150e-02,-0.0831719
-4.15140e-02,-0.0837813
-4.15130e-02,-0.0802188
