Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Vertical Position,-3.02
,
,
,
Label,
TIME,CH3
-4.95640e-02,-0.071875
-4.95630e-02,-0.0737813
-4.95620e-02,-0.0764531
-4.95610e-02,-0.0770938
-4.95600e-02,-0.0789063
-4.95590e-02,-0.0795156
-4.95580e-02,-0.0837813
-4.95570e-02,-0.0821563
-4.95560e-02,-0.0878125
-4.95550e-02,-0.08675
-4.95540e-02,-0.0906719
-4.95530e-02,-0.0904219
-4.95520e-02,-0.0909219
-4.95510e-02,-0.0929063
-4.95500e-02,-0.0942656
-4.95490e-02,-0.0980313
-4.95480e-02,-0.0964687
-4.95470e-02,-0.100875
-4.95460e-02,-0.100203
-4.95450e-02,-0.102953
-4.95440e-02,-0.104469
-4.95430e-02,-0.103188
-4.95420e-02,-0.105109
-4.95410e-02,-0.103797
-4.95400e-02,-0.105594
-4.95390e-02,-0.10925
-4.95380e-02,-0.111187
-4.95370e-02,-0.108328
-4.95360e-02,-0.111984
-4.95350e-02,-0.114391
-4.95340e-02,-0.110797
-4.95330e-02,-0.112906
-4.95320e-02,-0.113172
-4.95310e-02,-0.115813
-4.95300e-02,-0.111375
-4.95290e-02,-0.11525
-4.95280e-02,-0.116547
-4.95270e-02,-0.115609
-4.95260e-02,-0.118031
-4.95250e-02,-0.116313
-4.95240e-02,-0.115766
-4.95230e-02,-0.119813
-4.95220e-02,-0.121344
-4.95210e-02,-0.118859
-4.95200e-02,-0.120813
-4.95190e-02,-0.120219
-4.95180e-02,-0.120047
-4.95170e-02,-0.121016
-4.95160e-02,-0.120891
-4.95150e-02,-0.123063
-4.95140e-02,-0.123969
-4.95130e-02,-0.121609
-4.95120e-02,-0.12375
-4.95110e-02,-0.123078
-4.95100e-02,-0.123172
-4.95090e-02,-0.123703
-4.95080e-02,-0.123156
-4.95070e-02,-0.121609
-4.95060e-02,-0.121375
-4.95050e-02,-0.122734
-4.95040e-02,-0.121484
-4.95030e-02,-0.122625
-4.95020e-02,-0.123406
-4.95010e-02,-0.120922
-4.95000e-02,-0.121094
-4.94990e-02,-0.12425
-4.94980e-02,-0.122234
-4.94970e-02,-0.123031
-4.94960e-02,-0.120594
-4.94950e-02,-0.122109
-4.94940e-02,-0.122547
-4.94930e-02,-0.121469
-4.94920e-02,-0.121328
-4.94910e-02,-0.121734
-4.94900e-02,-0.120859
-4.94890e-02,-0.117828
-4.94880e-02,-0.120016
-4.94870e-02,-0.119484
-4.94860e-02,-0.11875
-4.94850e-02,-0.116141
-4.94840e-02,-0.116797
-4.94830e-02,-0.118188
-4.94820e-02,-0.115187
-4.94810e-02,-0.115375
-4.94800e-02,-0.112938
-4.94790e-02,-0.11
-4.94780e-02,-0.109687
-4.94770e-02,-0.109469
-4.94760e-02,-0.108922
-4.94750e-02,-0.106922
-4.94740e-02,-0.10675
-4.94730e-02,-0.104922
-4.94720e-02,-0.104906
-4.94710e-02,-0.100453
-4.94700e-02,-0.102781
-4.94690e-02,-0.0991563
-4.94680e-02,-0.0976875
-4.94670e-02,-0.0964063
-4.94660e-02,-0.0933594
-4.94650e-02,-0.0914844
-4.94640e-02,-0.0890156
-4.94630e-02,-0.0852969
-4.94620e-02,-0.0848281
-4.94610e-02,-0.0803594
-4.94600e-02,-0.0806406
-4.94590e-02,-0.0772969
-4.94580e-02,-0.0742188
-4.94570e-02,-0.0703438
-4.94560e-02,-0.0662813
-4.94550e-02,-0.0646094
-4.94540e-02,-0.0609062
-4.94530e-02,-0.057625
-4.94520e-02,-0.0540781
-4.94510e-02,-0.0512656
-4.94500e-02,-0.0471563
-4.94490e-02,-0.0416719
-4.94480e-02,-0.0373281
-4.94470e-02,-0.0344531
-4.94460e-02,-0.0323594
-4.94450e-02,-0.0249375
-4.94440e-02,-0.0211406
-4.94430e-02,-0.0184063
-4.94420e-02,-0.0121406
-4.94410e-02,-0.00923438
-4.94400e-02,-0.00490625
-4.94390e-02,0.000125
-4.94380e-02,0.006
-4.94370e-02,0.0114375
-4.94360e-02,0.0119219
-4.94350e-02,0.0191719
-4.94340e-02,0.0252031
-4.94330e-02,0.03025
-4.94320e-02,0.0359375
-4.94310e-02,0.0391406
-4.94300e-02,0.0441719
-4.94290e-02,0.0496094
-4.94280e-02,0.0549375
-4.94270e-02,0.0572969
-4.94260e-02,0.0622656
-4.94250e-02,0.06675
-4.94240e-02,0.0711406
-4.94230e-02,0.0748281
-4.94220e-02,0.0807344
-4.94210e-02,0.0853906
-4.94200e-02,0.0875469
-4.94190e-02,0.0919531
-4.94180e-02,0.0968281
-4.94170e-02,0.101875
-4.94160e-02,0.105312
-4.94150e-02,0.107359
-4.94140e-02,0.108078
-4.94130e-02,0.114266
-4.94120e-02,0.117953
-4.94110e-02,0.121828
-4.94100e-02,0.122031
-4.94090e-02,0.127719
-4.94080e-02,0.130359
-4.94070e-02,0.131203
-4.94060e-02,0.136047
-4.94050e-02,0.135328
-4.94040e-02,0.138625
-4.94030e-02,0.138937
-4.94020e-02,0.139719
-4.94010e-02,0.142672
-4.94000e-02,0.144687
-4.93990e-02,0.14625
-4.93980e-02,0.146734
-4.93970e-02,0.147203
-4.93960e-02,0.147641
-4.93950e-02,0.148688
-4.93940e-02,0.150219
-4.93930e-02,0.151406
-4.93920e-02,0.149219
-4.93910e-02,0.1515
-4.93900e-02,0.150328
-4.93890e-02,0.149828
-4.93880e-02,0.151234
-4.93870e-02,0.149312
-4.93860e-02,0.146984
-4.93850e-02,0.146984
-4.93840e-02,0.145812
-4.93830e-02,0.1465
-4.93820e-02,0.143328
-4.93810e-02,0.143875
-4.93800e-02,0.142234
-4.93790e-02,0.140734
-4.93780e-02,0.139109
-4.93770e-02,0.135937
-4.93760e-02,0.136812
-4.93750e-02,0.134094
-4.93740e-02,0.131766
-4.93730e-02,0.130234
-4.93720e-02,0.129672
-4.93710e-02,0.129297
-4.93700e-02,0.123344
-4.93690e-02,0.124609
-4.93680e-02,0.120891
-4.93670e-02,0.119203
-4.93660e-02,0.115406
-4.93650e-02,0.114484
-4.93640e-02,0.110187
-4.93630e-02,0.106797
-4.93620e-02,0.105891
-4.93610e-02,0.104922
-4.93600e-02,0.100312
-4.93590e-02,0.0981562
-4.93580e-02,0.09475
-4.93570e-02,0.0919687
-4.93560e-02,0.0889062
-4.93550e-02,0.0840781
-4.93540e-02,0.083625
-4.93530e-02,0.0806719
-4.93520e-02,0.0760312
-4.93510e-02,0.0725625
-4.93500e-02,0.0705156
-4.93490e-02,0.0678437
-4.93480e-02,0.0641094
-4.93470e-02,0.0585
-4.93460e-02,0.05675
-4.93450e-02,0.0547969
-4.93440e-02,0.0514375
-4.93430e-02,0.0444844
-4.93420e-02,0.0428594
-4.93410e-02,0.0385469
-4.93400e-02,0.0348438
-4.93390e-02,0.0330937
-4.93380e-02,0.028375
-4.93370e-02,0.0242344
-4.93360e-02,0.0211562
-4.93350e-02,0.0175469
-4.93340e-02,0.0133437
-4.93330e-02,0.01
-4.93320e-02,0.00692187
-4.93310e-02,0.00264063
-4.93300e-02,0.000984375
-4.93290e-02,-0.00184375
-4.93280e-02,-0.00496875
-4.93270e-02,-0.0112344
-4.93260e-02,-0.0122031
-4.93250e-02,-0.0168125
-4.93240e-02,-0.0189531
-4.93230e-02,-0.0201406
-4.93220e-02,-0.0237344
-4.93210e-02,-0.029875
-4.93200e-02,-0.0324687
-4.93190e-02,-0.0358125
-4.93180e-02,-0.0391563
-4.93170e-02,-0.0387656
-4.93160e-02,-0.0416875
-4.93150e-02,-0.0437812
-4.93140e-02,-0.0494219
-4.93130e-02,-0.0499844
-4.93120e-02,-0.0542656
-4.93110e-02,-0.0545313
-4.93100e-02,-0.0564219
-4.93090e-02,-0.06025
-4.93080e-02,-0.0638906
-4.93070e-02,-0.0627813
-4.93060e-02,-0.066
-4.93050e-02,-0.0681563
-4.93040e-02,-0.0700938
-4.93030e-02,-0.0725312
-4.93020e-02,-0.0716719
-4.93010e-02,-0.0768281
-4.93000e-02,-0.0784688
-4.92990e-02,-0.0806875
-4.92980e-02,-0.0832031
-4.92970e-02,-0.0834375
-4.92960e-02,-0.0851719
-4.92950e-02,-0.0878594
-4.92940e-02,-0.0879063
-4.92930e-02,-0.0899219
-4.92920e-02,-0.0909531
-4.92910e-02,-0.0918594
-4.92900e-02,-0.0965
-4.92890e-02,-0.0968438
-4.92880e-02,-0.0960625
-4.92870e-02,-0.0979063
-4.92860e-02,-0.0992188
-4.92850e-02,-0.0994063
-4.92840e-02,-0.101188
-4.92830e-02,-0.102531
-4.92820e-02,-0.102469
-4.92810e-02,-0.104625
-4.92800e-02,-0.106953
-4.92790e-02,-0.106406
-4.92780e-02,-0.106609
-4.92770e-02,-0.111531
-4.92760e-02,-0.110063
-4.92750e-02,-0.106969
-4.92740e-02,-0.111094
-4.92730e-02,-0.113328
-4.92720e-02,-0.111844
-4.92710e-02,-0.113578
-4.92700e-02,-0.115547
-4.92690e-02,-0.114906
-4.92680e-02,-0.116922
-4.92670e-02,-0.116906
-4.92660e-02,-0.1165
-4.92650e-02,-0.116313
-4.92640e-02,-0.116703
-4.92630e-02,-0.118297
-4.92620e-02,-0.117938
-4.92610e-02,-0.119484
-4.92600e-02,-0.120172
-4.92590e-02,-0.118828
-4.92580e-02,-0.119094
-4.92570e-02,-0.118391
-4.92560e-02,-0.120063
-4.92550e-02,-0.120672
-4.92540e-02,-0.122359
-4.92530e-02,-0.122766
-4.92520e-02,-0.122609
-4.92510e-02,-0.122938
-4.92500e-02,-0.123172
-4.92490e-02,-0.121406
-4.92480e-02,-0.122563
-4.92470e-02,-0.122047
-4.92460e-02,-0.123125
-4.92450e-02,-0.125141
-4.92440e-02,-0.124516
-4.92430e-02,-0.122469
-4.92420e-02,-0.123047
-4.92410e-02,-0.121797
-4.92400e-02,-0.124344
-4.92390e-02,-0.121484
-4.92380e-02,-0.121609
-4.92370e-02,-0.123781
-4.92360e-02,-0.120266
-4.92350e-02,-0.120031
-4.92340e-02,-0.121875
-4.92330e-02,-0.120766
-4.92320e-02,-0.119984
-4.92310e-02,-0.122391
-4.92300e-02,-0.121547
-4.92290e-02,-0.119609
-4.92280e-02,-0.119891
-4.92270e-02,-0.118922
-4.92260e-02,-0.118328
-4.92250e-02,-0.117219
-4.92240e-02,-0.116359
-4.92230e-02,-0.115625
-4.92220e-02,-0.118672
-4.92210e-02,-0.114
-4.92200e-02,-0.113656
-4.92190e-02,-0.115031
-4.92180e-02,-0.1115
-4.92170e-02,-0.110125
-4.92160e-02,-0.108781
-4.92150e-02,-0.109422
-4.92140e-02,-0.109813
-4.92130e-02,-0.105844
-4.92120e-02,-0.104547
-4.92110e-02,-0.102984
-4.92100e-02,-0.101719
-4.92090e-02,-0.101031
-4.92080e-02,-0.0983906
-4.92070e-02,-0.0970313
