Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.1
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.97120e-02,-0.347766
-4.97110e-02,-0.349422
-4.97100e-02,-0.348609
-4.97090e-02,-0.348859
-4.97080e-02,-0.348328
-4.97070e-02,-0.347047
-4.97060e-02,-0.347953
-4.97050e-02,-0.348313
-4.97040e-02,-0.349453
-4.97030e-02,-0.348172
-4.97020e-02,-0.347219
-4.97010e-02,-0.348922
-4.97000e-02,-0.349656
-4.96990e-02,-0.347875
-4.96980e-02,-0.347641
-4.96970e-02,-0.348625
-4.96960e-02,-0.348703
-4.96950e-02,-0.348438
-4.96940e-02,-0.349797
-4.96930e-02,-0.351516
-4.96920e-02,-0.349125
-4.96910e-02,-0.349813
-4.96900e-02,-0.347969
-4.96890e-02,-0.349141
-4.96880e-02,-0.350344
-4.96870e-02,-0.348391
-4.96860e-02,-0.348703
-4.96850e-02,-0.349266
-4.96840e-02,-0.348563
-4.96830e-02,-0.348469
-4.96820e-02,-0.348672
-4.96810e-02,-0.347984
-4.96800e-02,-0.349578
-4.96790e-02,-0.348891
-4.96780e-02,-0.350203
-4.96770e-02,-0.349938
-4.96760e-02,-0.349234
-4.96750e-02,-0.349703
-4.96740e-02,-0.348188
-4.96730e-02,-0.349141
-4.96720e-02,-0.349656
-4.96710e-02,-0.349281
-4.96700e-02,-0.350141
-4.96690e-02,-0.349438
-4.96680e-02,-0.348484
-4.96670e-02,-0.349016
-4.96660e-02,-0.348391
-4.96650e-02,-0.351172
-4.96640e-02,-0.348406
-4.96630e-02,-0.349656
-4.96620e-02,-0.348578
-4.96610e-02,-0.349906
-4.96600e-02,-0.348281
-4.96590e-02,-0.348641
-4.96580e-02,-0.348609
-4.96570e-02,-0.348203
-4.96560e-02,-0.349953
-4.96550e-02,-0.348656
-4.96540e-02,-0.349813
-4.96530e-02,-0.349859
-4.96520e-02,-0.350328
-4.96510e-02,-0.349375
-4.96500e-02,-0.348219
-4.96490e-02,-0.348766
-4.96480e-02,-0.348016
-4.96470e-02,-0.349719
-4.96460e-02,-0.350297
-4.96450e-02,-0.348813
-4.96440e-02,-0.348875
-4.96430e-02,-0.348469
-4.96420e-02,-0.349563
-4.96410e-02,-0.350344
-4.96400e-02,-0.349641
-4.96390e-02,-0.348656
-4.96380e-02,-0.347797
-4.96370e-02,-0.349172
-4.96360e-02,-0.349891
-4.96350e-02,-0.348969
-4.96340e-02,-0.348688
-4.96330e-02,-0.349906
-4.96320e-02,-0.348625
-4.96310e-02,-0.351125
-4.96300e-02,-0.348875
-4.96290e-02,-0.348828
-4.96280e-02,-0.349453
-4.96270e-02,-0.348234
-4.96260e-02,-0.348609
-4.96250e-02,-0.350813
-4.96240e-02,-0.349125
-4.96230e-02,-0.349438
-4.96220e-02,-0.348875
-4.96210e-02,-0.347953
-4.96200e-02,-0.349266
-4.96190e-02,-0.349391
-4.96180e-02,-0.349656
-4.96170e-02,-0.350563
-4.96160e-02,-0.350141
-4.96150e-02,-0.350172
-4.96140e-02,-0.349266
-4.96130e-02,-0.350406
-4.96120e-02,-0.348859
-4.96110e-02,-0.350781
-4.96100e-02,-0.349016
-4.96090e-02,-0.350547
-4.96080e-02,-0.348188
-4.96070e-02,-0.348859
-4.96060e-02,-0.350953
-4.96050e-02,-0.350156
-4.96040e-02,-0.351609
-4.96030e-02,-0.350453
-4.96020e-02,-0.349203
-4.96010e-02,-0.349188
-4.96000e-02,-0.349234
-4.95990e-02,-0.349578
-4.95980e-02,-0.349547
-4.95970e-02,-0.349469
-4.95960e-02,-0.350594
-4.95950e-02,-0.350703
-4.95940e-02,-0.349828
-4.95930e-02,-0.349766
-4.95920e-02,-0.350922
-4.95910e-02,-0.349188
-4.95900e-02,-0.351797
-4.95890e-02,-0.350031
-4.95880e-02,-0.350828
-4.95870e-02,-0.351063
-4.95860e-02,-0.349406
-4.95850e-02,-0.349875
-4.95840e-02,-0.349063
-4.95830e-02,-0.349516
-4.95820e-02,-0.349266
-4.95810e-02,-0.348844
-4.95800e-02,-0.351
-4.95790e-02,-0.349484
-4.95780e-02,-0.351438
-4.95770e-02,-0.350266
-4.95760e-02,-0.350844
-4.95750e-02,-0.349047
-4.95740e-02,-0.351391
-4.95730e-02,-0.349375
-4.95720e-02,-0.349547
-4.95710e-02,-0.348547
-4.95700e-02,-0.349844
-4.95690e-02,-0.349016
-4.95680e-02,-0.351859
-4.95670e-02,-0.349656
-4.95660e-02,-0.349641
-4.95650e-02,-0.348438
-4.95640e-02,-0.350203
-4.95630e-02,-0.349688
-4.95620e-02,-0.348813
-4.95610e-02,-0.349891
-4.95600e-02,-0.350438
-4.95590e-02,-0.349563
-4.95580e-02,-0.349953
-4.95570e-02,-0.347688
-4.95560e-02,-0.350781
-4.95550e-02,-0.349938
-4.95540e-02,-0.349922
-4.95530e-02,-0.351094
-4.95520e-02,-0.350359
-4.95510e-02,-0.349469
-4.95500e-02,-0.34975
-4.95490e-02,-0.350641
-4.95480e-02,-0.349656
-4.95470e-02,-0.350266
-4.95460e-02,-0.350484
-4.95450e-02,-0.348938
-4.95440e-02,-0.35125
-4.95430e-02,-0.350359
-4.95420e-02,-0.350266
-4.95410e-02,-0.350391
-4.95400e-02,-0.350703
-4.95390e-02,-0.35125
-4.95380e-02,-0.350391
-4.95370e-02,-0.350703
-4.95360e-02,-0.349703
-4.95350e-02,-0.351344
-4.95340e-02,-0.351219
-4.95330e-02,-0.351172
-4.95320e-02,-0.350516
-4.95310e-02,-0.351406
-4.95300e-02,-0.3505
-4.95290e-02,-0.350781
-4.95280e-02,-0.350516
-4.95270e-02,-0.350063
-4.95260e-02,-0.350531
-4.95250e-02,-0.350047
-4.95240e-02,-0.350141
-4.95230e-02,-0.351734
-4.95220e-02,-0.350172
-4.95210e-02,-0.348813
-4.95200e-02,-0.350219
-4.95190e-02,-0.350422
-4.95180e-02,-0.350406
-4.95170e-02,-0.350938
-4.95160e-02,-0.350813
-4.95150e-02,-0.350484
-4.95140e-02,-0.352078
-4.95130e-02,-0.348297
-4.95120e-02,-0.350141
-4.95110e-02,-0.351891
-4.95100e-02,-0.350922
-4.95090e-02,-0.348859
-4.95080e-02,-0.350031
-4.95070e-02,-0.350531
-4.95060e-02,-0.349344
-4.95050e-02,-0.351891
-4.95040e-02,-0.349578
-4.95030e-02,-0.351156
-4.95020e-02,-0.350766
-4.95010e-02,-0.351
-4.95000e-02,-0.351359
-4.94990e-02,-0.349938
-4.94980e-02,-0.351547
-4.94970e-02,-0.350484
-4.94960e-02,-0.351203
-4.94950e-02,-0.351125
-4.94940e-02,-0.350625
-4.94930e-02,-0.350172
-4.94920e-02,-0.349719
-4.94910e-02,-0.349063
-4.94900e-02,-0.349766
-4.94890e-02,-0.349469
-4.94880e-02,-0.351938
-4.94870e-02,-0.348797
-4.94860e-02,-0.350188
-4.94850e-02,-0.351219
-4.94840e-02,-0.350313
-4.94830e-02,-0.351
-4.94820e-02,-0.350719
-4.94810e-02,-0.349797
-4.94800e-02,-0.350859
-4.94790e-02,-0.350969
-4.94780e-02,-0.351609
-4.94770e-02,-0.351891
-4.94760e-02,-0.350313
-4.94750e-02,-0.350078
-4.94740e-02,-0.351219
-4.94730e-02,-0.350922
-4.94720e-02,-0.350828
-4.94710e-02,-0.351969
-4.94700e-02,-0.349375
-4.94690e-02,-0.350578
-4.94680e-02,-0.351125
-4.94670e-02,-0.351172
-4.94660e-02,-0.352297
-4.94650e-02,-0.349625
-4.94640e-02,-0.350516
-4.94630e-02,-0.351266
-4.94620e-02,-0.35125
-4.94610e-02,-0.350688
-4.94600e-02,-0.350781
-4.94590e-02,-0.351078
-4.94580e-02,-0.351094
-4.94570e-02,-0.352328
-4.94560e-02,-0.350297
-4.94550e-02,-0.350906
-4.94540e-02,-0.351938
-4.94530e-02,-0.350594
-4.94520e-02,-0.351688
-4.94510e-02,-0.351141
-4.94500e-02,-0.351859
-4.94490e-02,-0.351156
-4.94480e-02,-0.352156
-4.94470e-02,-0.350063
-4.94460e-02,-0.351078
-4.94450e-02,-0.351203
-4.94440e-02,-0.351656
