Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.02
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.97610e-02,-0.720803
-4.97600e-02,-0.721141
-4.97590e-02,-0.721322
-4.97580e-02,-0.721247
-4.97570e-02,-0.72115
-4.97560e-02,-0.720997
-4.97550e-02,-0.721419
-4.97540e-02,-0.721238
-4.97530e-02,-0.721253
-4.97520e-02,-0.721225
-4.97510e-02,-0.720894
-4.97500e-02,-0.721291
-4.97490e-02,-0.720806
-4.97480e-02,-0.721238
-4.97470e-02,-0.721166
-4.97460e-02,-0.721172
-4.97450e-02,-0.721338
-4.97440e-02,-0.721097
-4.97430e-02,-0.721081
-4.97420e-02,-0.720825
-4.97410e-02,-0.721269
-4.97400e-02,-0.721072
-4.97390e-02,-0.721106
-4.97380e-02,-0.72115
-4.97370e-02,-0.721
-4.97360e-02,-0.721153
-4.97350e-02,-0.721272
-4.97340e-02,-0.720869
-4.97330e-02,-0.721128
-4.97320e-02,-0.720972
-4.97310e-02,-0.7212
-4.97300e-02,-0.720972
-4.97290e-02,-0.721606
-4.97280e-02,-0.721319
-4.97270e-02,-0.721222
-4.97260e-02,-0.721319
-4.97250e-02,-0.721106
-4.97240e-02,-0.721566
-4.97230e-02,-0.721388
-4.97220e-02,-0.721419
-4.97210e-02,-0.721038
-4.97200e-02,-0.7213
-4.97190e-02,-0.721331
-4.97180e-02,-0.721359
-4.97170e-02,-0.720953
-4.97160e-02,-0.721203
-4.97150e-02,-0.721166
-4.97140e-02,-0.721347
-4.97130e-02,-0.721
-4.97120e-02,-0.721372
-4.97110e-02,-0.721413
-4.97100e-02,-0.720928
-4.97090e-02,-0.721494
-4.97080e-02,-0.721294
-4.97070e-02,-0.721184
-4.97060e-02,-0.721069
-4.97050e-02,-0.721472
-4.97040e-02,-0.721363
-4.97030e-02,-0.721453
-4.97020e-02,-0.721563
-4.97010e-02,-0.721519
-4.97000e-02,-0.721291
-4.96990e-02,-0.721419
-4.96980e-02,-0.721306
-4.96970e-02,-0.721031
-4.96960e-02,-0.721159
-4.96950e-02,-0.721228
-4.96940e-02,-0.721313
-4.96930e-02,-0.721338
-4.96920e-02,-0.721413
-4.96910e-02,-0.721644
-4.96900e-02,-0.721075
-4.96890e-02,-0.721841
-4.96880e-02,-0.721478
-4.96870e-02,-0.721569
-4.96860e-02,-0.721638
-4.96850e-02,-0.72155
-4.96840e-02,-0.721644
-4.96830e-02,-0.721744
-4.96820e-02,-0.721609
-4.96810e-02,-0.721491
-4.96800e-02,-0.721666
-4.96790e-02,-0.721428
-4.96780e-02,-0.721594
-4.96770e-02,-0.721356
-4.96760e-02,-0.721678
-4.96750e-02,-0.721734
-4.96740e-02,-0.721831
-4.96730e-02,-0.721591
-4.96720e-02,-0.721581
-4.96710e-02,-0.721644
-4.96700e-02,-0.721719
-4.96690e-02,-0.721616
-4.96680e-02,-0.721756
-4.96670e-02,-0.721763
-4.96660e-02,-0.721897
-4.96650e-02,-0.721591
-4.96640e-02,-0.721909
-4.96630e-02,-0.721709
-4.96620e-02,-0.721938
-4.96610e-02,-0.721747
-4.96600e-02,-0.721856
-4.96590e-02,-0.721806
-4.96580e-02,-0.721941
-4.96570e-02,-0.721556
-4.96560e-02,-0.721638
-4.96550e-02,-0.722103
-4.96540e-02,-0.721916
-4.96530e-02,-0.721806
-4.96520e-02,-0.721578
-4.96510e-02,-0.721956
-4.96500e-02,-0.722038
-4.96490e-02,-0.721869
-4.96480e-02,-0.722097
